,valid,date,time,hour,sky_coverage
3325,2023-10-09 11:51:00,2023-10-09,11:51:00,11,CLR
3326,2023-10-09 12:51:00,2023-10-09,12:51:00,12,OVC
3327,2023-10-09 13:51:00,2023-10-09,13:51:00,13,FEW
3328,2023-10-09 14:51:00,2023-10-09,14:51:00,14,CLR
3329,2023-10-09 15:51:00,2023-10-09,15:51:00,15,CLR
3330,2023-10-09 16:51:00,2023-10-09,16:51:00,16,CLR
3331,2023-10-09 17:51:00,2023-10-09,17:51:00,17,BKN
3332,2023-10-09 18:51:00,2023-10-09,18:51:00,18,SCT
3333,2023-10-09 19:51:00,2023-10-09,19:51:00,19,OVC
3334,2023-10-09 20:51:00,2023-10-09,20:51:00,20,OVC
3335,2023-10-09 21:51:00,2023-10-09,21:51:00,21,OVC
3336,2023-10-09 22:51:00,2023-10-09,22:51:00,22,CLR
3337,2023-10-09 23:51:00,2023-10-09,23:51:00,23,OVC
3338,2023-10-10 00:51:00,2023-10-10,00:51:00,0,OVC
3339,2023-10-10 01:51:00,2023-10-10,01:51:00,1,CLR
3340,2023-10-10 02:51:00,2023-10-10,02:51:00,2,OVC
3341,2023-10-10 03:51:00,2023-10-10,03:51:00,3,OVC
3342,2023-10-10 04:51:00,2023-10-10,04:51:00,4,OVC
3343,2023-10-10 05:51:00,2023-10-10,05:51:00,5,OVC
3344,2023-10-10 06:51:00,2023-10-10,06:51:00,6,OVC
3345,2023-10-10 07:51:00,2023-10-10,07:51:00,7,BKN
3346,2023-10-10 08:51:00,2023-10-10,08:51:00,8,FEW
3347,2023-10-10 09:51:00,2023-10-10,09:51:00,9,CLR
3348,2023-10-10 10:51:00,2023-10-10,10:51:00,10,CLR
3349,2023-10-10 11:51:00,2023-10-10,11:51:00,11,BKN
3350,2023-10-10 12:51:00,2023-10-10,12:51:00,12,BKN
3351,2023-10-10 13:51:00,2023-10-10,13:51:00,13,OVC
3352,2023-10-10 14:51:00,2023-10-10,14:51:00,14,FEW
3353,2023-10-10 15:51:00,2023-10-10,15:51:00,15,FEW
3354,2023-10-10 16:51:00,2023-10-10,16:51:00,16,OVC
3355,2023-10-10 17:51:00,2023-10-10,17:51:00,17,CLR
3356,2023-10-10 18:51:00,2023-10-10,18:51:00,18,BKN
3357,2023-10-10 19:51:00,2023-10-10,19:51:00,19,OVC
3358,2023-10-10 20:51:00,2023-10-10,20:51:00,20,OVC
3359,2023-10-10 21:51:00,2023-10-10,21:51:00,21,OVC
3360,2023-10-10 22:51:00,2023-10-10,22:51:00,22,OVC
3361,2023-10-10 23:51:00,2023-10-10,23:51:00,23,CLR
3362,2023-10-11 00:51:00,2023-10-11,00:51:00,0,FEW
3363,2023-10-11 01:51:00,2023-10-11,01:51:00,1,CLR
3364,2023-10-11 02:51:00,2023-10-11,02:51:00,2,CLR
3365,2023-10-11 03:51:00,2023-10-11,03:51:00,3,OVC
3366,2023-10-11 04:51:00,2023-10-11,04:51:00,4,OVC
3367,2023-10-11 05:51:00,2023-10-11,05:51:00,5,OVC
3368,2023-10-11 06:51:00,2023-10-11,06:51:00,6,SCT
3369,2023-10-11 07:51:00,2023-10-11,07:51:00,7,OVC
3370,2023-10-11 08:51:00,2023-10-11,08:51:00,8,BKN
3371,2023-10-11 09:51:00,2023-10-11,09:51:00,9,FEW
3372,2023-10-11 10:51:00,2023-10-11,10:51:00,10,CLR
3373,2023-10-11 11:51:00,2023-10-11,11:51:00,11,OVC
3374,2023-10-11 12:51:00,2023-10-11,12:51:00,12,BKN
3375,2023-10-11 13:51:00,2023-10-11,13:51:00,13,CLR
3376,2023-10-11 14:51:00,2023-10-11,14:51:00,14,CLR
3377,2023-10-11 15:51:00,2023-10-11,15:51:00,15,CLR
3378,2023-10-11 16:51:00,2023-10-11,16:51:00,16,BKN
3379,2023-10-11 17:51:00,2023-10-11,17:51:00,17,CLR
3380,2023-10-11 18:51:00,2023-10-11,18:51:00,18,CLR
3381,2023-10-11 19:51:00,2023-10-11,19:51:00,19,CLR
3382,2023-10-11 20:51:00,2023-10-11,20:51:00,20,CLR
3383,2023-10-11 21:51:00,2023-10-11,21:51:00,21,CLR
3384,2023-10-11 22:51:00,2023-10-11,22:51:00,22,CLR
3385,2023-10-11 23:51:00,2023-10-11,23:51:00,23,CLR
3386,2023-10-12 00:51:00,2023-10-12,00:51:00,0,CLR
3387,2023-10-12 01:51:00,2023-10-12,01:51:00,1,CLR
3388,2023-10-12 02:51:00,2023-10-12,02:51:00,2,CLR
3389,2023-10-12 03:51:00,2023-10-12,03:51:00,3,CLR
3390,2023-10-12 04:51:00,2023-10-12,04:51:00,4,CLR
3391,2023-10-12 05:51:00,2023-10-12,05:51:00,5,CLR
3392,2023-10-12 06:51:00,2023-10-12,06:51:00,6,CLR
3393,2023-10-12 07:51:00,2023-10-12,07:51:00,7,CLR
3394,2023-10-12 08:51:00,2023-10-12,08:51:00,8,CLR
3395,2023-10-12 09:51:00,2023-10-12,09:51:00,9,CLR
3396,2023-10-12 10:51:00,2023-10-12,10:51:00,10,CLR
3397,2023-10-12 11:51:00,2023-10-12,11:51:00,11,CLR
3398,2023-10-12 12:51:00,2023-10-12,12:51:00,12,CLR
3399,2023-10-12 13:51:00,2023-10-12,13:51:00,13,CLR
3400,2023-10-12 14:51:00,2023-10-12,14:51:00,14,CLR
3401,2023-10-12 15:51:00,2023-10-12,15:51:00,15,CLR
3402,2023-10-12 16:51:00,2023-10-12,16:51:00,16,OVC
3403,2023-10-12 17:51:00,2023-10-12,17:51:00,17,OVC
3404,2023-10-12 18:51:00,2023-10-12,18:51:00,18,CLR
3405,2023-10-12 19:51:00,2023-10-12,19:51:00,19,CLR
3406,2023-10-12 20:51:00,2023-10-12,20:51:00,20,CLR
3407,2023-10-12 21:51:00,2023-10-12,21:51:00,21,CLR
3408,2023-10-12 22:51:00,2023-10-12,22:51:00,22,CLR
3409,2023-10-12 23:51:00,2023-10-12,23:51:00,23,CLR
3410,2023-10-13 00:51:00,2023-10-13,00:51:00,0,CLR
3411,2023-10-13 01:51:00,2023-10-13,01:51:00,1,CLR
3412,2023-10-13 02:51:00,2023-10-13,02:51:00,2,CLR
3413,2023-10-13 03:51:00,2023-10-13,03:51:00,3,CLR
3414,2023-10-13 04:51:00,2023-10-13,04:51:00,4,CLR
3415,2023-10-13 05:51:00,2023-10-13,05:51:00,5,CLR
3416,2023-10-13 06:51:00,2023-10-13,06:51:00,6,CLR
3417,2023-10-13 07:51:00,2023-10-13,07:51:00,7,CLR
3418,2023-10-13 08:51:00,2023-10-13,08:51:00,8,SCT
3419,2023-10-13 09:51:00,2023-10-13,09:51:00,9,CLR
3420,2023-10-13 10:51:00,2023-10-13,10:51:00,10,CLR
3421,2023-10-13 11:51:00,2023-10-13,11:51:00,11,CLR
3422,2023-10-13 12:51:00,2023-10-13,12:51:00,12,CLR
3423,2023-10-13 13:51:00,2023-10-13,13:51:00,13,CLR
3424,2023-10-13 14:51:00,2023-10-13,14:51:00,14,CLR
3425,2023-10-13 15:51:00,2023-10-13,15:51:00,15,CLR
3426,2023-10-13 16:51:00,2023-10-13,16:51:00,16,CLR
3427,2023-10-13 17:51:00,2023-10-13,17:51:00,17,CLR
3428,2023-10-13 18:51:00,2023-10-13,18:51:00,18,CLR
3429,2023-10-13 19:51:00,2023-10-13,19:51:00,19,CLR
3430,2023-10-13 20:51:00,2023-10-13,20:51:00,20,CLR
3431,2023-10-13 21:51:00,2023-10-13,21:51:00,21,CLR
3432,2023-10-13 22:51:00,2023-10-13,22:51:00,22,CLR
3433,2023-10-13 23:51:00,2023-10-13,23:51:00,23,CLR
3434,2023-10-14 00:51:00,2023-10-14,00:51:00,0,CLR
3435,2023-10-14 01:51:00,2023-10-14,01:51:00,1,CLR
3436,2023-10-14 02:51:00,2023-10-14,02:51:00,2,CLR
3437,2023-10-14 03:51:00,2023-10-14,03:51:00,3,CLR
3438,2023-10-14 04:51:00,2023-10-14,04:51:00,4,BKN
3439,2023-10-14 05:51:00,2023-10-14,05:51:00,5,OVC
3440,2023-10-14 06:51:00,2023-10-14,06:51:00,6,OVC
3441,2023-10-14 07:51:00,2023-10-14,07:51:00,7,OVC
3442,2023-10-14 08:51:00,2023-10-14,08:51:00,8,CLR
3443,2023-10-14 09:51:00,2023-10-14,09:51:00,9,OVC
3444,2023-10-14 10:51:00,2023-10-14,10:51:00,10,OVC
3445,2023-10-14 11:51:00,2023-10-14,11:51:00,11,OVC
3446,2023-10-14 12:51:00,2023-10-14,12:51:00,12,OVC
3447,2023-10-14 13:51:00,2023-10-14,13:51:00,13,OVC
3448,2023-10-14 14:51:00,2023-10-14,14:51:00,14,OVC
3449,2023-10-14 15:51:00,2023-10-14,15:51:00,15,OVC
3450,2023-10-14 16:29:00,2023-10-14,16:29:00,16,OVC
3451,2023-10-14 16:51:00,2023-10-14,16:51:00,16,OVC
3452,2023-10-14 17:51:00,2023-10-14,17:51:00,17,OVC
3453,2023-10-14 18:03:00,2023-10-14,18:03:00,18,OVC
3454,2023-10-14 18:11:00,2023-10-14,18:11:00,18,OVC
3455,2023-10-14 18:29:00,2023-10-14,18:29:00,18,OVC
3456,2023-10-14 18:39:00,2023-10-14,18:39:00,18,OVC
3457,2023-10-14 18:51:00,2023-10-14,18:51:00,18,OVC
3458,2023-10-14 19:12:00,2023-10-14,19:12:00,19,OVC
3459,2023-10-14 19:20:00,2023-10-14,19:20:00,19,OVC
3460,2023-10-14 19:30:00,2023-10-14,19:30:00,19,OVC
3461,2023-10-14 19:51:00,2023-10-14,19:51:00,19,OVC
3462,2023-10-14 20:16:00,2023-10-14,20:16:00,20,OVC
3463,2023-10-14 20:51:00,2023-10-14,20:51:00,20,OVC
3464,2023-10-14 21:08:00,2023-10-14,21:08:00,21,OVC
3465,2023-10-14 21:22:00,2023-10-14,21:22:00,21,OVC
3466,2023-10-14 21:30:00,2023-10-14,21:30:00,21,OVC
3467,2023-10-14 21:36:00,2023-10-14,21:36:00,21,OVC
3468,2023-10-14 21:41:00,2023-10-14,21:41:00,21,OVC
3469,2023-10-14 21:51:00,2023-10-14,21:51:00,21,OVC
3470,2023-10-14 21:56:00,2023-10-14,21:56:00,21,OVC
3471,2023-10-14 22:10:00,2023-10-14,22:10:00,22,OVC
3472,2023-10-14 22:28:00,2023-10-14,22:28:00,22,OVC
3473,2023-10-14 22:51:00,2023-10-14,22:51:00,22,OVC
3474,2023-10-14 23:14:00,2023-10-14,23:14:00,23,OVC
3475,2023-10-14 23:17:00,2023-10-14,23:17:00,23,OVC
3476,2023-10-14 23:27:00,2023-10-14,23:27:00,23,OVC
3477,2023-10-14 23:39:00,2023-10-14,23:39:00,23,OVC
3478,2023-10-14 23:47:00,2023-10-14,23:47:00,23,OVC
3479,2023-10-14 23:51:00,2023-10-14,23:51:00,23,OVC
3480,2023-10-15 00:51:00,2023-10-15,00:51:00,0,OVC
3481,2023-10-15 01:51:00,2023-10-15,01:51:00,1,OVC
3482,2023-10-15 02:25:00,2023-10-15,02:25:00,2,OVC
3483,2023-10-15 02:49:00,2023-10-15,02:49:00,2,OVC
3484,2023-10-15 02:51:00,2023-10-15,02:51:00,2,OVC
3485,2023-10-15 03:51:00,2023-10-15,03:51:00,3,OVC
3486,2023-10-15 04:51:00,2023-10-15,04:51:00,4,OVC
3487,2023-10-15 05:51:00,2023-10-15,05:51:00,5,OVC
3488,2023-10-15 06:51:00,2023-10-15,06:51:00,6,OVC
3489,2023-10-15 07:51:00,2023-10-15,07:51:00,7,OVC
3490,2023-10-15 08:51:00,2023-10-15,08:51:00,8,OVC
3491,2023-10-15 09:51:00,2023-10-15,09:51:00,9,BKN
3492,2023-10-15 10:51:00,2023-10-15,10:51:00,10,OVC
3493,2023-10-15 11:51:00,2023-10-15,11:51:00,11,BKN
3494,2023-10-15 12:51:00,2023-10-15,12:51:00,12,CLR
3495,2023-10-15 13:51:00,2023-10-15,13:51:00,13,FEW
3496,2023-10-15 14:14:00,2023-10-15,14:14:00,14,BKN
3497,2023-10-15 14:32:00,2023-10-15,14:32:00,14,OVC
3498,2023-10-15 14:51:00,2023-10-15,14:51:00,14,BKN
3499,2023-10-15 15:51:00,2023-10-15,15:51:00,15,BKN
3500,2023-10-15 16:51:00,2023-10-15,16:51:00,16,OVC
3501,2023-10-15 17:51:00,2023-10-15,17:51:00,17,BKN
3502,2023-10-15 18:51:00,2023-10-15,18:51:00,18,OVC
3503,2023-10-15 19:51:00,2023-10-15,19:51:00,19,OVC
3504,2023-10-15 20:51:00,2023-10-15,20:51:00,20,BKN
3505,2023-10-15 21:51:00,2023-10-15,21:51:00,21,SCT
3506,2023-10-15 22:51:00,2023-10-15,22:51:00,22,BKN
3507,2023-10-15 23:51:00,2023-10-15,23:51:00,23,OVC
3508,2023-10-16 00:51:00,2023-10-16,00:51:00,0,CLR
3509,2023-10-16 01:51:00,2023-10-16,01:51:00,1,CLR
3510,2023-10-16 02:51:00,2023-10-16,02:51:00,2,CLR
3511,2023-10-16 03:51:00,2023-10-16,03:51:00,3,CLR
3512,2023-10-16 04:51:00,2023-10-16,04:51:00,4,CLR
3513,2023-10-16 05:51:00,2023-10-16,05:51:00,5,CLR
3514,2023-10-16 06:51:00,2023-10-16,06:51:00,6,CLR
3515,2023-10-16 07:51:00,2023-10-16,07:51:00,7,CLR
3516,2023-10-16 08:51:00,2023-10-16,08:51:00,8,CLR
3517,2023-10-16 09:51:00,2023-10-16,09:51:00,9,CLR
3518,2023-10-16 10:51:00,2023-10-16,10:51:00,10,CLR
3519,2023-10-16 11:51:00,2023-10-16,11:51:00,11,CLR
3520,2023-10-16 12:51:00,2023-10-16,12:51:00,12,OVC
3521,2023-10-16 13:51:00,2023-10-16,13:51:00,13,OVC
3522,2023-10-16 14:51:00,2023-10-16,14:51:00,14,BKN
3523,2023-10-16 15:51:00,2023-10-16,15:51:00,15,BKN
3524,2023-10-16 16:51:00,2023-10-16,16:51:00,16,SCT
3525,2023-10-16 17:51:00,2023-10-16,17:51:00,17,BKN
3526,2023-10-16 18:51:00,2023-10-16,18:51:00,18,FEW
3527,2023-10-16 19:51:00,2023-10-16,19:51:00,19,FEW
3528,2023-10-16 20:51:00,2023-10-16,20:51:00,20,BKN
3529,2023-10-16 21:51:00,2023-10-16,21:51:00,21,FEW
3530,2023-10-16 22:51:00,2023-10-16,22:51:00,22,BKN
3531,2023-10-16 23:51:00,2023-10-16,23:51:00,23,BKN
3532,2023-10-17 00:51:00,2023-10-17,00:51:00,0,SCT
3533,2023-10-17 01:51:00,2023-10-17,01:51:00,1,FEW
3534,2023-10-17 02:51:00,2023-10-17,02:51:00,2,CLR
3535,2023-10-17 03:51:00,2023-10-17,03:51:00,3,CLR
3536,2023-10-17 04:51:00,2023-10-17,04:51:00,4,CLR
3537,2023-10-17 05:51:00,2023-10-17,05:51:00,5,CLR
3538,2023-10-17 06:51:00,2023-10-17,06:51:00,6,CLR
3539,2023-10-17 07:51:00,2023-10-17,07:51:00,7,SCT
3540,2023-10-17 08:51:00,2023-10-17,08:51:00,8,CLR
3541,2023-10-17 09:51:00,2023-10-17,09:51:00,9,CLR
3542,2023-10-17 10:51:00,2023-10-17,10:51:00,10,CLR
3543,2023-10-17 11:51:00,2023-10-17,11:51:00,11,CLR
3544,2023-10-17 12:51:00,2023-10-17,12:51:00,12,OVC
3545,2023-10-17 13:51:00,2023-10-17,13:51:00,13,OVC
3546,2023-10-17 14:51:00,2023-10-17,14:51:00,14,CLR
3547,2023-10-17 15:51:00,2023-10-17,15:51:00,15,OVC
3548,2023-10-17 16:51:00,2023-10-17,16:51:00,16,OVC
3549,2023-10-17 17:51:00,2023-10-17,17:51:00,17,OVC
3550,2023-10-17 18:51:00,2023-10-17,18:51:00,18,BKN
3551,2023-10-17 19:51:00,2023-10-17,19:51:00,19,FEW
3552,2023-10-17 20:51:00,2023-10-17,20:51:00,20,SCT
3553,2023-10-17 21:51:00,2023-10-17,21:51:00,21,CLR
3554,2023-10-17 22:51:00,2023-10-17,22:51:00,22,BKN
3555,2023-10-17 23:51:00,2023-10-17,23:51:00,23,BKN
3556,2023-10-18 00:51:00,2023-10-18,00:51:00,0,CLR
3557,2023-10-18 01:51:00,2023-10-18,01:51:00,1,CLR
3558,2023-10-18 02:51:00,2023-10-18,02:51:00,2,FEW
3559,2023-10-18 03:51:00,2023-10-18,03:51:00,3,CLR
3560,2023-10-18 04:51:00,2023-10-18,04:51:00,4,CLR
3561,2023-10-18 05:51:00,2023-10-18,05:51:00,5,CLR
3562,2023-10-18 06:51:00,2023-10-18,06:51:00,6,OVC
3563,2023-10-18 07:51:00,2023-10-18,07:51:00,7,OVC
3564,2023-10-18 08:51:00,2023-10-18,08:51:00,8,OVC
3565,2023-10-18 09:51:00,2023-10-18,09:51:00,9,OVC
3566,2023-10-18 10:51:00,2023-10-18,10:51:00,10,OVC
3567,2023-10-18 11:51:00,2023-10-18,11:51:00,11,OVC
3568,2023-10-18 12:51:00,2023-10-18,12:51:00,12,OVC
3569,2023-10-18 13:51:00,2023-10-18,13:51:00,13,OVC
3570,2023-10-18 14:51:00,2023-10-18,14:51:00,14,OVC
3571,2023-10-18 15:51:00,2023-10-18,15:51:00,15,OVC
3572,2023-10-18 16:51:00,2023-10-18,16:51:00,16,OVC
3573,2023-10-18 17:51:00,2023-10-18,17:51:00,17,OVC
3574,2023-10-18 18:51:00,2023-10-18,18:51:00,18,OVC
3575,2023-10-18 19:51:00,2023-10-18,19:51:00,19,OVC
3576,2023-10-18 20:51:00,2023-10-18,20:51:00,20,OVC
3577,2023-10-18 21:51:00,2023-10-18,21:51:00,21,OVC
3578,2023-10-18 22:51:00,2023-10-18,22:51:00,22,OVC
3579,2023-10-18 23:51:00,2023-10-18,23:51:00,23,OVC
3580,2023-10-19 00:51:00,2023-10-19,00:51:00,0,OVC
3581,2023-10-19 01:51:00,2023-10-19,01:51:00,1,OVC
3582,2023-10-19 02:51:00,2023-10-19,02:51:00,2,SCT
3583,2023-10-19 03:51:00,2023-10-19,03:51:00,3,SCT
3584,2023-10-19 04:51:00,2023-10-19,04:51:00,4,CLR
3585,2023-10-19 05:51:00,2023-10-19,05:51:00,5,CLR
3586,2023-10-19 06:51:00,2023-10-19,06:51:00,6,CLR
3587,2023-10-19 07:51:00,2023-10-19,07:51:00,7,CLR
3588,2023-10-19 08:51:00,2023-10-19,08:51:00,8,CLR
3589,2023-10-19 09:51:00,2023-10-19,09:51:00,9,CLR
3590,2023-10-19 10:51:00,2023-10-19,10:51:00,10,CLR
3591,2023-10-19 11:51:00,2023-10-19,11:51:00,11,CLR
3592,2023-10-19 12:51:00,2023-10-19,12:51:00,12,CLR
3593,2023-10-19 13:51:00,2023-10-19,13:51:00,13,CLR
3594,2023-10-19 14:51:00,2023-10-19,14:51:00,14,CLR
3595,2023-10-19 15:51:00,2023-10-19,15:51:00,15,CLR
3596,2023-10-19 16:51:00,2023-10-19,16:51:00,16,CLR
3597,2023-10-19 17:51:00,2023-10-19,17:51:00,17,CLR
3598,2023-10-19 18:51:00,2023-10-19,18:51:00,18,BKN
3599,2023-10-19 19:51:00,2023-10-19,19:51:00,19,OVC
3600,2023-10-19 20:51:00,2023-10-19,20:51:00,20,OVC
3601,2023-10-19 21:51:00,2023-10-19,21:51:00,21,FEW
3602,2023-10-19 22:51:00,2023-10-19,22:51:00,22,FEW
3603,2023-10-19 23:51:00,2023-10-19,23:51:00,23,CLR
3604,2023-10-20 00:51:00,2023-10-20,00:51:00,0,CLR
3605,2023-10-20 01:51:00,2023-10-20,01:51:00,1,FEW
3606,2023-10-20 02:51:00,2023-10-20,02:51:00,2,CLR
3607,2023-10-20 03:51:00,2023-10-20,03:51:00,3,BKN
3608,2023-10-20 04:51:00,2023-10-20,04:51:00,4,FEW
3609,2023-10-20 05:51:00,2023-10-20,05:51:00,5,CLR
3610,2023-10-20 06:51:00,2023-10-20,06:51:00,6,OVC
3611,2023-10-20 07:51:00,2023-10-20,07:51:00,7,OVC
3612,2023-10-20 08:22:00,2023-10-20,08:22:00,8,OVC
3613,2023-10-20 08:51:00,2023-10-20,08:51:00,8,OVC
3614,2023-10-20 09:34:00,2023-10-20,09:34:00,9,OVC
3615,2023-10-20 09:51:00,2023-10-20,09:51:00,9,OVC
3616,2023-10-20 10:04:00,2023-10-20,10:04:00,10,OVC
3617,2023-10-20 10:23:00,2023-10-20,10:23:00,10,OVC
3618,2023-10-20 10:31:00,2023-10-20,10:31:00,10,OVC
3619,2023-10-20 10:44:00,2023-10-20,10:44:00,10,OVC
3620,2023-10-20 10:51:00,2023-10-20,10:51:00,10,OVC
3621,2023-10-20 11:51:00,2023-10-20,11:51:00,11,OVC
3622,2023-10-20 12:02:00,2023-10-20,12:02:00,12,OVC
3623,2023-10-20 12:23:00,2023-10-20,12:23:00,12,OVC
3624,2023-10-20 12:51:00,2023-10-20,12:51:00,12,OVC
3625,2023-10-20 12:58:00,2023-10-20,12:58:00,12,OVC
3626,2023-10-20 13:25:00,2023-10-20,13:25:00,13,OVC
3627,2023-10-20 13:38:00,2023-10-20,13:38:00,13,OVC
3628,2023-10-20 13:41:00,2023-10-20,13:41:00,13,OVC
3629,2023-10-20 13:49:00,2023-10-20,13:49:00,13,OVC
3630,2023-10-20 13:51:00,2023-10-20,13:51:00,13,OVC
3631,2023-10-20 14:51:00,2023-10-20,14:51:00,14,OVC
3632,2023-10-20 15:34:00,2023-10-20,15:34:00,15,OVC
3633,2023-10-20 15:46:00,2023-10-20,15:46:00,15,OVC
3634,2023-10-20 15:53:00,2023-10-20,15:53:00,15,OVC
3635,2023-10-20 15:58:00,2023-10-20,15:58:00,15,OVC
3636,2023-10-20 16:24:00,2023-10-20,16:24:00,16,OVC
3637,2023-10-20 16:51:00,2023-10-20,16:51:00,16,OVC
3638,2023-10-20 17:51:00,2023-10-20,17:51:00,17,OVC
3639,2023-10-20 18:29:00,2023-10-20,18:29:00,18,OVC
3640,2023-10-20 18:51:00,2023-10-20,18:51:00,18,OVC
3641,2023-10-20 19:22:00,2023-10-20,19:22:00,19,OVC
3642,2023-10-20 19:46:00,2023-10-20,19:46:00,19,OVC
3643,2023-10-20 19:51:00,2023-10-20,19:51:00,19,OVC
3644,2023-10-20 20:09:00,2023-10-20,20:09:00,20,OVC
3645,2023-10-20 20:24:00,2023-10-20,20:24:00,20,OVC
3646,2023-10-20 20:40:00,2023-10-20,20:40:00,20,OVC
3647,2023-10-20 20:45:00,2023-10-20,20:45:00,20,OVC
3648,2023-10-20 20:47:00,2023-10-20,20:47:00,20,OVC
3649,2023-10-20 20:49:00,2023-10-20,20:49:00,20,OVC
3650,2023-10-20 20:51:00,2023-10-20,20:51:00,20,OVC
3651,2023-10-20 20:55:00,2023-10-20,20:55:00,20,OVC
3652,2023-10-20 21:00:00,2023-10-20,21:00:00,21,OVC
3653,2023-10-20 21:10:00,2023-10-20,21:10:00,21,OVC
3654,2023-10-20 21:15:00,2023-10-20,21:15:00,21,OVC
3655,2023-10-20 21:22:00,2023-10-20,21:22:00,21,OVC
3656,2023-10-20 21:24:00,2023-10-20,21:24:00,21,OVC
3657,2023-10-20 21:31:00,2023-10-20,21:31:00,21,OVC
3658,2023-10-20 21:48:00,2023-10-20,21:48:00,21,OVC
3659,2023-10-20 21:51:00,2023-10-20,21:51:00,21,OVC
3660,2023-10-20 22:10:00,2023-10-20,22:10:00,22,OVC
3661,2023-10-20 22:18:00,2023-10-20,22:18:00,22,OVC
3662,2023-10-20 22:51:00,2023-10-20,22:51:00,22,OVC
3663,2023-10-20 23:51:00,2023-10-20,23:51:00,23,OVC
3664,2023-10-21 00:51:00,2023-10-21,00:51:00,0,OVC
3665,2023-10-21 01:03:00,2023-10-21,01:03:00,1,OVC
3666,2023-10-21 01:10:00,2023-10-21,01:10:00,1,OVC
3667,2023-10-21 01:23:00,2023-10-21,01:23:00,1,OVC
3668,2023-10-21 01:37:00,2023-10-21,01:37:00,1,OVC
3669,2023-10-21 01:51:00,2023-10-21,01:51:00,1,OVC
3670,2023-10-21 02:28:00,2023-10-21,02:28:00,2,OVC
3671,2023-10-21 02:36:00,2023-10-21,02:36:00,2,OVC
3672,2023-10-21 02:43:00,2023-10-21,02:43:00,2,OVC
3673,2023-10-21 02:51:00,2023-10-21,02:51:00,2,OVC
3674,2023-10-21 03:18:00,2023-10-21,03:18:00,3,OVC
3675,2023-10-21 03:26:00,2023-10-21,03:26:00,3,OVC
3676,2023-10-21 03:33:00,2023-10-21,03:33:00,3,OVC
3677,2023-10-21 03:41:00,2023-10-21,03:41:00,3,OVC
3678,2023-10-21 03:51:00,2023-10-21,03:51:00,3,OVC
3679,2023-10-21 04:07:00,2023-10-21,04:07:00,4,OVC
3680,2023-10-21 04:38:00,2023-10-21,04:38:00,4,OVC
3681,2023-10-21 04:51:00,2023-10-21,04:51:00,4,OVC
3682,2023-10-21 05:00:00,2023-10-21,05:00:00,5,OVC
3683,2023-10-21 05:16:00,2023-10-21,05:16:00,5,OVC
3684,2023-10-21 05:25:00,2023-10-21,05:25:00,5,OVC
3685,2023-10-21 05:51:00,2023-10-21,05:51:00,5,OVC
3686,2023-10-21 06:02:00,2023-10-21,06:02:00,6,OVC
3687,2023-10-21 06:13:00,2023-10-21,06:13:00,6,OVC
3688,2023-10-21 06:22:00,2023-10-21,06:22:00,6,OVC
3689,2023-10-21 06:49:00,2023-10-21,06:49:00,6,BKN
3690,2023-10-21 06:51:00,2023-10-21,06:51:00,6,BKN
3691,2023-10-21 06:58:00,2023-10-21,06:58:00,6,BKN
3692,2023-10-21 07:08:00,2023-10-21,07:08:00,7,BKN
3693,2023-10-21 07:27:00,2023-10-21,07:27:00,7,OVC
3694,2023-10-21 07:36:00,2023-10-21,07:36:00,7,OVC
3695,2023-10-21 07:51:00,2023-10-21,07:51:00,7,BKN
3696,2023-10-21 08:00:00,2023-10-21,08:00:00,8,BKN
3697,2023-10-21 08:08:00,2023-10-21,08:08:00,8,BKN
3698,2023-10-21 08:14:00,2023-10-21,08:14:00,8,BKN
3699,2023-10-21 08:21:00,2023-10-21,08:21:00,8,BKN
3700,2023-10-21 08:30:00,2023-10-21,08:30:00,8,SCT
3701,2023-10-21 08:51:00,2023-10-21,08:51:00,8,BKN
3702,2023-10-21 09:04:00,2023-10-21,09:04:00,9,BKN
3703,2023-10-21 09:18:00,2023-10-21,09:18:00,9,OVC
3704,2023-10-21 09:27:00,2023-10-21,09:27:00,9,OVC
3705,2023-10-21 09:36:00,2023-10-21,09:36:00,9,OVC
3706,2023-10-21 09:44:00,2023-10-21,09:44:00,9,OVC
3707,2023-10-21 09:48:00,2023-10-21,09:48:00,9,BKN
3708,2023-10-21 09:51:00,2023-10-21,09:51:00,9,BKN
3709,2023-10-21 10:02:00,2023-10-21,10:02:00,10,OVC
3710,2023-10-21 10:08:00,2023-10-21,10:08:00,10,OVC
3711,2023-10-21 10:21:00,2023-10-21,10:21:00,10,OVC
3712,2023-10-21 10:43:00,2023-10-21,10:43:00,10,OVC
3713,2023-10-21 10:51:00,2023-10-21,10:51:00,10,OVC
3714,2023-10-21 10:59:00,2023-10-21,10:59:00,10,OVC
3715,2023-10-21 11:11:00,2023-10-21,11:11:00,11,OVC
3716,2023-10-21 11:19:00,2023-10-21,11:19:00,11,OVC
3717,2023-10-21 11:30:00,2023-10-21,11:30:00,11,OVC
3718,2023-10-21 11:38:00,2023-10-21,11:38:00,11,OVC
3719,2023-10-21 11:51:00,2023-10-21,11:51:00,11,OVC
3720,2023-10-21 12:01:00,2023-10-21,12:01:00,12,OVC
3721,2023-10-21 12:11:00,2023-10-21,12:11:00,12,OVC
3722,2023-10-21 12:23:00,2023-10-21,12:23:00,12,OVC
3723,2023-10-21 12:33:00,2023-10-21,12:33:00,12,OVC
