station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
NYC,2023-07-02 16:22,-73.9693,40.7790,27.00,83.00,70.00,65.13,0.00,0.00,0.00,29.90,null,6.00,null,SCT,SCT,null,null,2500.00,3400.00,null,null,HZ,null,null,null,null,null,null,86.95,KNYC 021622Z AUTO 00000KT 6SM HZ SCT025 SCT034 28/21 A2990 RMK AO2 T02830211 $,null
NYC,2023-07-02 16:51,-73.9693,40.7790,27.00,84.00,70.00,62.86,null,3.00,0.00,29.89,1011.20,6.00,null,FEW,FEW,null,null,2900.00,3800.00,null,null,HZ,null,null,null,null,null,null,88.31,KNYC 021651Z AUTO VRB03KT 6SM HZ FEW029 FEW038 29/21 A2989 RMK AO2 SLP112 T02890211 $,null
NYC,2023-07-02 17:51,-73.9693,40.7790,27.00,85.00,70.00,61.06,null,null,0.00,29.87,1010.60,7.00,null,FEW,null,null,null,4800.00,null,null,null,null,null,null,null,null,null,null,89.40,KNYC 021751Z AUTO 7SM FEW048 29/21 A2987 RMK AO2 SLP106 T02940211 10294 20228 58010 $,null
NYC,2023-07-02 18:51,-73.9693,40.7790,27.00,84.00,69.00,60.95,0.00,0.00,0.00,29.86,1010.00,8.00,null,SCT,null,null,null,3800.00,null,null,null,null,null,null,null,null,null,null,87.78,KNYC 021851Z AUTO 00000KT 8SM SCT038 29/21 A2986 RMK AO2 SLP100 T02890206 $,null
NYC,2023-07-02 19:51,-73.9693,40.7790,27.00,83.00,72.00,69.71,null,4.00,0.00,29.85,1009.90,5.00,null,SCT,null,null,null,11000.00,null,null,null,HZ,null,null,null,null,null,null,88.11,KNYC 021951Z AUTO VRB04KT 5SM HZ SCT110 28/22 A2985 RMK AO2 SLP099 T02830222 $,null
NYC,2023-07-02 20:51,-73.9693,40.7790,27.00,84.00,71.00,65.26,null,5.00,0.00,29.83,1009.30,5.00,null,FEW,null,null,null,6000.00,null,null,null,HZ,null,null,null,null,null,null,89.01,KNYC 022051Z AUTO VRB05KT 5SM HZ FEW060 29/22 A2983 RMK AO2 SLP093 T02890217 58013 $,null
NYC,2023-07-02 21:51,-73.9693,40.7790,27.00,79.00,69.00,71.72,null,3.00,0.00,29.83,1009.30,9.00,null,FEW,SCT,null,null,4900.00,6500.00,null,null,null,null,null,null,null,null,null,79.00,KNYC 022151Z AUTO VRB03KT 9SM FEW049 SCT065 26/21 A2983 RMK AO2 SLP093 T02610206 $,null
NYC,2023-07-02 22:45,-73.9693,40.7790,27.00,78.80,71.60,78.62,190.00,4.00,T,29.84,null,0.75,null,FEW,BKN,null,null,3200.00,4400.00,null,null,+RA,null,null,null,null,null,null,78.80,KNYC 022245Z AUTO 19004KT 3/4SM +RA FEW032 BKN044 26/22 A2984 RMK AO2 RAB43 P0000 $,null
NYC,2023-07-02 22:51,-73.9693,40.7790,27.00,76.00,72.00,87.73,null,4.00,0.07,29.83,1009.10,0.50,null,SCT,BKN,null,null,2600.00,4400.00,null,null,+RA FG,null,null,null,null,null,null,75.90,KNYC 022251Z AUTO VRB04KT 1/2SM +RA FG SCT026 BKN044 24/22 A2983 RMK AO2 RAB43 SLP091 P0007 T02440222 $,null
NYC,2023-07-02 23:00,-73.9693,40.7790,27.00,76.00,73.00,90.74,0.00,0.00,0.09,29.83,null,2.00,null,FEW,BKN,BKN,null,2600.00,4400.00,12000.00,null,-RA BR,null,null,null,null,null,null,75.90,KNYC 022300Z AUTO 00000KT 2SM -RA BR FEW026 BKN044 BKN120 24/23 A2983 RMK AO2 P0009 T02440228 $,null
NYC,2023-07-02 23:22,-73.9693,40.7790,27.00,75.00,73.00,93.51,0.00,0.00,0.09,29.83,null,5.00,null,FEW,null,null,null,4700.00,null,null,null,BR,null,null,null,null,null,null,75.00,KNYC 022322Z AUTO 00000KT 5SM BR FEW047 24/23 A2983 RMK AO2 RAE01 P0009 T02390228 $,null
NYC,2023-07-02 23:51,-73.9693,40.7790,27.00,75.00,73.00,93.51,0.00,0.00,0.09,29.82,1008.90,3.00,null,CLR,null,null,null,null,null,null,null,BR,null,null,null,null,null,null,75.00,KNYC 022351Z AUTO 00000KT 3SM BR CLR 24/23 A2982 RMK AO2 RAE01 SLP089 P0009 60016 T02390228 10311 20239 58003 $,null
NYC,2023-07-03 00:51,-73.9693,40.7790,27.00,75.00,72.00,90.40,0.00,0.00,0.00,29.81,1008.60,5.00,null,CLR,null,null,null,null,null,null,null,BR,null,null,null,null,null,null,75.00,KNYC 030051Z AUTO 00000KT 5SM BR CLR 24/22 A2981 RMK AO2 SLP086 T02390222 $,null
NYC,2023-07-03 01:51,-73.9693,40.7790,27.00,75.00,72.00,90.40,0.00,0.00,T,29.82,1008.80,3.00,null,CLR,null,null,null,null,null,null,null,BR,null,null,null,null,null,null,75.00,KNYC 030151Z AUTO 00000KT 3SM BR CLR 24/22 A2982 RMK AO2 RAB07E32 SLP088 P0000 T02390222 $,null
NYC,2023-07-03 02:10,-73.9693,40.7790,27.00,75.00,73.00,93.51,210.00,3.00,0.08,29.83,null,1.00,null,FEW,SCT,BKN,null,1800.00,3500.00,11000.00,null,-RA BR,null,null,null,null,null,null,75.00,KNYC 030210Z AUTO 21003KT 1SM -RA BR FEW018 SCT035 BKN110 24/23 A2983 RMK AO2 VIS 1/2V4 RAB05 P0008 T02390228 $,null
NYC,2023-07-03 02:21,-73.9693,40.7790,27.00,75.00,73.00,93.51,0.00,0.00,0.09,29.82,null,2.00,null,FEW,SCT,OVC,null,1600.00,3500.00,10000.00,null,BR,null,null,null,null,null,null,75.00,KNYC 030221Z AUTO 00000KT 2SM BR FEW016 SCT035 OVC100 24/23 A2982 RMK AO2 RAB05E18 P0009 T02390228 $,null
NYC,2023-07-03 02:44,-73.9693,40.7790,27.00,75.00,73.00,93.51,200.00,7.00,0.12,29.84,null,1.25,null,FEW,BKN,OVC,null,2800.00,8000.00,10000.00,null,-RA BR,null,null,null,null,null,null,75.00,KNYC 030244Z AUTO 20007KT 120V270 1 1/4SM -RA BR FEW028 BKN080 OVC100 24/23 A2984 RMK AO2 VIS 3/4V2 1/2 RAB05E18B38 P0012 T02390228 $,null
NYC,2023-07-03 02:51,-73.9693,40.7790,27.00,75.00,73.00,93.51,null,5.00,0.13,29.84,1009.30,1.50,null,FEW,BKN,OVC,null,2800.00,7500.00,9500.00,null,RA BR,null,null,null,null,null,null,75.00,KNYC 030251Z AUTO VRB05KT 1 1/2SM RA BR FEW028 BKN075 OVC095 24/23 A2984 RMK AO2 RAB05E18B38 SLP093 P0013 60013 T02390228 53004 $,null
NYC,2023-07-03 03:00,-73.9693,40.7790,27.00,74.00,72.00,93.79,null,3.00,0.03,29.82,null,3.00,null,FEW,SCT,BKN,null,2800.00,5000.00,8000.00,null,-RA BR,null,null,null,null,null,null,73.90,KNYC 030300Z AUTO VRB03KT 3SM -RA BR FEW028 SCT050 BKN080 23/22 A2982 RMK AO2 P0003 T02330222 $,null
NYC,2023-07-03 03:51,-73.9693,40.7790,27.00,76.00,74.00,93.53,null,3.00,0.03,29.82,1008.80,4.00,null,FEW,null,null,null,9500.00,null,null,null,BR,null,null,null,null,null,null,75.90,KNYC 030351Z AUTO VRB03KT 4SM BR FEW095 24/23 A2982 RMK AO2 RAE03 SLP088 P0003 T02440233 $,null
NYC,2023-07-03 04:12,-73.9693,40.7790,27.00,74.00,71.00,90.97,null,5.00,T,29.88,null,1.75,17.00,FEW,SCT,BKN,null,2000.00,3200.00,4500.00,null,-RA BR,null,null,null,null,null,null,73.90,KNYC 030412Z AUTO VRB05G17KT 1 3/4SM -RA BR FEW020 SCT032 BKN045 23/22 A2988 RMK AO2 RAB06 PRESRR P0000 T02330217 $,null
NYC,2023-07-03 04:21,-73.9693,40.7790,27.00,73.00,70.00,90.32,0.00,0.00,0.17,29.86,null,0.75,null,FEW,BKN,OVC,null,2600.00,3700.00,7000.00,null,+RA BR,null,null,null,null,null,null,73.00,KNYC 030421Z AUTO 00000KT 3/4SM +RA BR FEW026 BKN037 OVC070 23/21 A2986 RMK AO2 RAB06 P0017 T02280211 $,null
NYC,2023-07-03 04:29,-73.9693,40.7790,27.00,73.00,71.00,93.77,null,3.00,0.22,29.85,null,1.75,null,FEW,BKN,OVC,null,2600.00,4100.00,11000.00,null,-RA BR,null,null,null,null,null,null,73.00,KNYC 030429Z AUTO VRB03KT 1 3/4SM -RA BR FEW026 BKN041 OVC110 23/22 A2985 RMK AO2 RAB06 P0022 T02280217 $,null
NYC,2023-07-03 04:33,-73.9693,40.7790,27.00,73.00,70.00,90.32,0.00,0.00,0.22,29.85,null,3.00,null,FEW,BKN,BKN,null,2900.00,3900.00,7000.00,null,-RA BR,null,null,null,null,null,null,73.00,KNYC 030433Z AUTO 00000KT 3SM -RA BR FEW029 BKN039 BKN070 23/21 A2985 RMK AO2 RAB06 P0022 T02280211 $,null
NYC,2023-07-03 04:51,-73.9693,40.7790,27.00,73.00,70.00,90.32,0.00,0.00,0.24,29.84,1009.40,7.00,null,FEW,SCT,BKN,null,4900.00,10000.00,12000.00,null,-RA,null,null,null,null,null,null,73.00,KNYC 030451Z AUTO 00000KT 7SM -RA FEW049 SCT100 BKN120 23/21 A2984 RMK AO2 RAB06 SLP094 P0024 T02280211 403110211 $,null
NYC,2023-07-03 05:51,-73.9693,40.7790,27.00,73.00,70.00,90.32,null,5.00,T,29.83,1009.10,9.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,73.00,KNYC 030551Z AUTO VRB05KT 9SM CLR 23/21 A2983 RMK AO2 RAE14 SLP091 P0000 60040 T02280211 10244 20222 56002 $,null
NYC,2023-07-03 06:51,-73.9693,40.7790,27.00,73.00,70.00,90.32,null,5.00,0.00,29.83,1009.10,9.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,73.00,KNYC 030651Z AUTO VRB05KT 9SM CLR 23/21 A2983 RMK AO2 SLP091 T02280211 $,null
NYC,2023-07-03 07:51,-73.9693,40.7790,27.00,73.00,71.00,93.77,null,3.00,0.00,29.84,1009.40,9.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,73.00,KNYC 030751Z AUTO VRB03KT 9SM CLR 23/22 A2984 RMK AO2 SLP094 T02280217 $,null
NYC,2023-07-03 08:51,-73.9693,40.7790,27.00,74.00,69.00,84.97,280.00,4.00,0.00,29.84,1009.50,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,73.90,KNYC 030851Z AUTO 28004KT 10SM CLR 23/21 A2984 RMK AO2 SLP095 T02330206 53003 $,null
NYC,2023-07-03 09:51,-73.9693,40.7790,27.00,73.00,69.00,87.59,null,4.00,0.00,29.84,1009.50,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,73.00,KNYC 030951Z AUTO VRB04KT 10SM CLR 23/21 A2984 RMK AO2 SLP095 T02280206 $,null
NYC,2023-07-03 10:51,-73.9693,40.7790,27.00,74.00,69.00,84.97,null,3.00,0.00,29.85,1009.70,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,73.90,KNYC 031051Z AUTO VRB03KT 10SM CLR 23/21 A2985 RMK AO2 SLP097 T02330206 $,null
NYC,2023-07-03 11:51,-73.9693,40.7790,27.00,75.00,69.00,81.90,0.00,0.00,0.00,29.86,1010.30,10.00,null,FEW,BKN,null,null,9000.00,12000.00,null,null,null,null,null,null,null,null,null,75.00,KNYC 031151Z AUTO 00000KT 10SM FEW090 BKN120 24/21 A2986 RMK AO2 SLP103 70056 T02390206 10244 20228 53007 $,null
NYC,2023-07-03 12:51,-73.9693,40.7790,27.00,75.00,69.00,81.90,null,3.00,0.01,29.88,1010.80,10.00,null,SCT,BKN,null,null,7000.00,8500.00,null,null,null,null,null,null,null,null,null,75.00,KNYC 031251Z AUTO VRB03KT 10SM SCT070 BKN085 24/21 A2988 RMK AO2 RAB1155E15 SLP108 P0001 T02390206 $,null
NYC,2023-07-03 13:51,-73.9693,40.7790,27.00,78.00,68.00,71.14,null,3.00,0.00,29.88,1010.90,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,78.10,KNYC 031351Z AUTO VRB03KT 10SM CLR 26/20 A2988 RMK AO2 SLP109 T02560200 $,null
NYC,2023-07-03 14:51,-73.9693,40.7790,27.00,81.00,69.00,67.18,null,3.00,0.00,29.88,1010.90,10.00,null,FEW,SCT,null,null,5500.00,10000.00,null,null,null,null,null,null,null,null,null,84.16,KNYC 031451Z AUTO VRB03KT 10SM FEW055 SCT100 27/21 A2988 RMK AO2 SLP109 60001 T02720206 51006 $,null
NYC,2023-07-03 15:51,-73.9693,40.7790,27.00,82.00,69.00,65.03,260.00,3.00,0.00,29.88,1010.80,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,85.39,KNYC 031551Z AUTO 26003KT 10SM CLR 28/21 A2988 RMK AO2 SLP108 T02780206 $,null
NYC,2023-07-03 16:51,-73.9693,40.7790,27.00,86.00,70.00,58.95,0.00,0.00,0.00,29.87,1010.40,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,90.73,KNYC 031651Z AUTO 00000KT 10SM CLR 30/21 A2987 RMK AO2 SLP104 T03000211 $,null
NYC,2023-07-03 17:51,-73.9693,40.7790,27.00,87.00,69.00,55.19,null,3.00,0.00,29.86,1010.20,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,91.38,KNYC 031751Z AUTO VRB03KT 10SM CLR 31/21 A2986 RMK AO2 SLP102 60001 T03060206 10306 20233 58007 $,null
NYC,2023-07-03 18:51,-73.9693,40.7790,27.00,87.00,68.00,53.15,0.00,0.00,0.00,29.85,1009.70,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,90.64,KNYC 031851Z AUTO 00000KT 10SM CLR 31/20 A2985 RMK AO2 SLP097 T03060200 $,null
NYC,2023-07-03 19:51,-73.9693,40.7790,27.00,86.00,70.00,58.95,0.00,0.00,0.00,29.84,1009.30,10.00,null,FEW,null,null,null,4300.00,null,null,null,null,null,null,null,null,null,null,90.73,KNYC 031951Z AUTO 00000KT 10SM FEW043 30/21 A2984 RMK AO2 SLP093 T03000211 $,null
NYC,2023-07-03 20:51,-73.9693,40.7790,27.00,85.00,71.00,63.40,null,3.00,0.00,29.83,1009.20,10.00,null,SCT,null,null,null,4200.00,null,null,null,null,null,null,null,null,null,null,90.16,KNYC 032051Z AUTO VRB03KT 10SM SCT042 29/22 A2983 RMK AO2 SLP092 T02940217 56010 $,null
NYC,2023-07-03 21:51,-73.9693,40.7790,27.00,85.00,72.00,65.36,0.00,0.00,0.00,29.82,1008.80,9.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,90.82,KNYC 032151Z AUTO 00000KT 9SM CLR 29/22 A2982 RMK AO2 SLP088 T02940222 $,null
NYC,2023-07-03 22:51,-73.9693,40.7790,27.00,84.00,72.00,67.28,0.00,0.00,0.00,29.82,1008.70,8.00,null,SCT,SCT,BKN,null,5500.00,7000.00,11000.00,null,null,null,null,null,null,null,null,89.62,KNYC 032251Z AUTO 00000KT 8SM SCT055 SCT070 BKN110 29/22 A2982 RMK AO2 SLP087 T02890222 $,null
NYC,2023-07-03 23:51,-73.9693,40.7790,27.00,83.00,70.00,65.13,0.00,0.00,0.00,29.83,1009.10,9.00,null,BKN,BKN,null,null,5000.00,8000.00,null,null,null,null,null,null,null,null,null,86.95,KNYC 032351Z AUTO 00000KT 9SM BKN050 BKN080 28/21 A2983 RMK AO2 SLP091 T02830211 10317 20283 55001 $,null
NYC,2023-07-04 00:23,-73.9693,40.7790,27.00,80.00,72.00,76.36,190.00,7.00,0.04,29.85,null,0.75,null,FEW,BKN,OVC,null,1700.00,5000.00,8500.00,null,+RA,null,null,null,null,null,null,83.94,KNYC 040023Z AUTO 19007KT 3/4SM +RA FEW017 BKN050 OVC085 27/22 A2985 RMK AO2 RAB19 PRESRR P0004 T02670222 $,null
NYC,2023-07-04 00:34,-73.9693,40.7790,27.00,76.00,72.00,87.73,0.00,0.00,0.24,29.82,null,2.50,null,FEW,BKN,OVC,null,1500.00,5000.00,8500.00,null,-RA BR,null,null,null,null,null,null,75.90,KNYC 040034Z AUTO 00000KT 2 1/2SM -RA BR FEW015 BKN050 OVC085 24/22 A2982 RMK AO2 RAB19 P0024 T02440222 $,null
NYC,2023-07-04 00:41,-73.9693,40.7790,27.00,76.00,72.00,87.73,null,3.00,0.24,29.83,null,3.00,null,FEW,OVC,null,null,1500.00,5000.00,null,null,BR,null,null,null,null,null,null,75.90,KNYC 040041Z AUTO VRB03KT 3SM BR FEW015 OVC050 24/22 A2983 RMK AO2 RAB19E37 P0024 T02440222 $,null
NYC,2023-07-04 00:51,-73.9693,40.7790,27.00,75.00,73.00,93.51,190.00,4.00,0.24,29.83,1009.20,4.00,null,FEW,OVC,null,null,1400.00,5000.00,null,null,BR,null,null,null,null,null,null,75.00,KNYC 040051Z AUTO 19004KT 4SM BR FEW014 OVC050 24/23 A2983 RMK AO2 RAB19E37 SLP092 P0024 T02390228 $,null
NYC,2023-07-04 01:51,-73.9693,40.7790,27.00,77.00,71.00,82.03,350.00,7.00,T,29.89,1011.10,10.00,null,BKN,OVC,null,null,4900.00,6000.00,null,null,null,null,null,null,null,null,null,77.00,KNYC 040151Z AUTO 35007KT 320V020 10SM BKN049 OVC060 25/22 A2989 RMK AO2 RAB0053E02 PRESRR SLP111 P0000 T02500217 $,null
NYC,2023-07-04 02:51,-73.9693,40.7790,27.00,75.00,71.00,87.68,320.00,4.00,0.00,29.88,1010.80,10.00,null,FEW,SCT,SCT,null,5000.00,6000.00,12000.00,null,null,null,null,null,null,null,null,75.00,KNYC 040251Z AUTO 32004KT 10SM FEW050 SCT060 SCT120 24/22 A2988 RMK AO2 SLP108 60024 T02390217 50017 $,null
NYC,2023-07-04 03:51,-73.9693,40.7790,27.00,75.00,71.00,87.68,0.00,0.00,T,29.88,1010.70,10.00,null,BKN,BKN,BKN,null,5000.00,6000.00,11000.00,null,null,null,null,null,null,null,null,75.00,KNYC 040351Z AUTO 00000KT 10SM BKN050 BKN060 BKN110 24/22 A2988 RMK AO2 RAB41E51 SLP107 P0000 T02390217 $,null
NYC,2023-07-04 04:48,-73.9693,40.7790,27.00,73.40,71.60,94.10,0.00,0.00,T,29.91,null,1.25,null,FEW,BKN,OVC,null,1300.00,4700.00,6500.00,null,+RA BR,null,null,null,null,null,null,73.40,KNYC 040448Z AUTO 00000KT 1 1/4SM +RA BR FEW013 BKN047 OVC065 23/22 A2991 RMK AO2 RAB48 P0000 $,null
NYC,2023-07-04 04:51,-73.9693,40.7790,27.00,74.00,72.00,93.79,0.00,0.00,T,29.91,1011.70,0.75,null,SCT,BKN,OVC,null,1500.00,4500.00,6000.00,null,+RA BR,null,null,null,null,null,null,73.90,KNYC 040451Z AUTO 00000KT 3/4SM +RA BR SCT015 BKN045 OVC060 23/22 A2991 RMK AO2 RAB48 SLP117 P0000 T02330222 403170222 $,null
NYC,2023-07-04 05:03,-73.9693,40.7790,27.00,74.00,72.00,93.79,80.00,3.00,0.20,29.90,null,2.00,null,SCT,BKN,OVC,null,1800.00,4300.00,12000.00,null,-RA BR,null,null,null,null,null,null,73.90,KNYC 040503Z AUTO 08003KT 2SM -RA BR SCT018 BKN043 OVC120 23/22 A2990 RMK AO2 P0020 T02330222 $,null
NYC,2023-07-04 05:23,-73.9693,40.7790,27.00,74.00,72.00,93.79,30.00,3.00,0.20,29.88,null,1.50,null,FEW,FEW,BKN,null,4000.00,5000.00,6500.00,null,BR,null,null,null,null,null,null,73.90,KNYC 040523Z AUTO 03003KT 1 1/2SM BR FEW040 FEW050 BKN065 23/22 A2988 RMK AO2 RAE08 P0020 T02330222 $,null
NYC,2023-07-04 05:34,-73.9693,40.7790,27.00,74.00,72.00,93.79,10.00,3.00,0.20,29.88,null,2.50,null,FEW,null,null,null,6500.00,null,null,null,BR,null,null,null,null,null,null,73.90,KNYC 040534Z AUTO 01003KT 2 1/2SM BR FEW065 23/22 A2988 RMK AO2 RAE08 P0020 T02330222 $,null
NYC,2023-07-04 05:51,-73.9693,40.7790,27.00,74.00,72.00,93.79,0.00,0.00,0.20,29.88,1010.90,2.50,null,CLR,null,null,null,null,null,null,null,BR,null,null,null,null,null,null,73.90,KNYC 040551Z AUTO 00000KT 2 1/2SM BR CLR 23/22 A2988 RMK AO2 RAE08 SLP109 P0020 60044 T02330222 10289 20233 50001 $,null
NYC,2023-07-04 05:58,-73.9693,40.7790,27.00,74.00,72.00,93.79,0.00,0.00,0.00,29.88,null,4.00,null,CLR,null,null,null,null,null,null,null,BR,null,null,null,null,null,null,73.90,KNYC 040558Z AUTO 00000KT 4SM BR CLR 23/22 A2988 RMK AO2 T02330222 $,null
NYC,2023-07-04 06:11,-73.9693,40.7790,27.00,74.00,72.00,93.79,0.00,0.00,0.00,29.88,null,2.50,null,CLR,null,null,null,null,null,null,null,BR,null,null,null,null,null,null,73.90,KNYC 040611Z AUTO 00000KT 2 1/2SM BR CLR 23/22 A2988 RMK AO2 VIS 1 1/2V3 T02330222 $,null
NYC,2023-07-04 06:47,-73.9693,40.7790,27.00,73.40,71.60,94.10,0.00,0.00,0.00,29.89,null,3.00,null,CLR,null,null,null,null,null,null,null,BR,null,null,null,null,null,null,73.40,KNYC 040647Z AUTO 00000KT 3SM BR CLR 23/22 A2989 RMK AO2 $,null
NYC,2023-07-04 06:51,-73.9693,40.7790,27.00,74.00,72.00,93.79,0.00,0.00,0.00,29.89,1011.00,2.50,null,CLR,null,null,null,null,null,null,null,BR,null,null,null,null,null,null,73.90,KNYC 040651Z AUTO 00000KT 2 1/2SM BR CLR 23/22 A2989 RMK AO2 SLP110 T02330222 $,null
NYC,2023-07-04 07:08,-73.9693,40.7790,27.00,74.00,72.00,93.79,0.00,0.00,0.00,29.88,null,3.00,null,CLR,null,null,null,null,null,null,null,BR,null,null,null,null,null,null,73.90,KNYC 040708Z AUTO 00000KT 3SM BR CLR 23/22 A2988 RMK AO2 T02330222 $,null
NYC,2023-07-04 07:51,-73.9693,40.7790,27.00,74.00,72.00,93.79,0.00,0.00,0.00,29.88,1010.90,5.00,null,CLR,null,null,null,null,null,null,null,BR,null,null,null,null,null,null,73.90,KNYC 040751Z AUTO 00000KT 5SM BR CLR 23/22 A2988 RMK AO2 SLP109 T02330222 $,null
NYC,2023-07-04 08:51,-73.9693,40.7790,27.00,74.00,71.00,90.97,null,3.00,0.00,29.88,1011.00,6.00,null,FEW,BKN,null,null,7000.00,11000.00,null,null,BR,null,null,null,null,null,null,73.90,KNYC 040851Z AUTO VRB03KT 6SM BR FEW070 BKN110 23/22 A2988 RMK AO2 SLP110 T02330217 55001 $,null
NYC,2023-07-04 09:51,-73.9693,40.7790,27.00,73.00,70.00,90.32,0.00,0.00,0.00,29.90,1011.40,10.00,null,FEW,FEW,OVC,null,3200.00,5000.00,10000.00,null,null,null,null,null,null,null,null,73.00,KNYC 040951Z AUTO 00000KT 10SM FEW032 FEW050 OVC100 23/21 A2990 RMK AO2 SLP114 T02280211 $,null
NYC,2023-07-04 10:51,-73.9693,40.7790,27.00,74.00,70.00,87.63,0.00,0.00,0.00,29.90,1011.60,10.00,null,BKN,null,null,null,7500.00,null,null,null,null,null,null,null,null,null,null,73.90,KNYC 041051Z AUTO 00000KT 10SM BKN075 23/21 A2990 RMK AO2 SLP116 T02330211 $,null
NYC,2023-07-04 11:51,-73.9693,40.7790,27.00,76.00,70.00,81.96,0.00,0.00,0.00,29.92,1012.20,10.00,null,FEW,OVC,null,null,2100.00,4000.00,null,null,null,null,null,null,null,null,null,75.90,KNYC 041151Z AUTO 00000KT 10SM FEW021 OVC040 24/21 A2992 RMK AO2 SLP122 70045 T02440211 10244 20228 53013 $,null
NYC,2023-07-04 12:28,-73.9693,40.7790,27.00,77.00,71.00,82.03,0.00,0.00,0.00,29.92,null,10.00,null,BKN,BKN,null,null,2100.00,4000.00,null,null,null,null,null,null,null,null,null,77.00,KNYC 041228Z AUTO 00000KT 10SM BKN021 BKN040 25/22 A2992 RMK AO2 T02500217 $,null
NYC,2023-07-04 12:38,-73.9693,40.7790,27.00,78.00,71.00,79.10,0.00,0.00,0.00,29.92,null,10.00,null,SCT,null,null,null,2100.00,null,null,null,null,null,null,null,null,null,null,78.10,KNYC 041238Z AUTO 00000KT 10SM SCT021 26/22 A2992 RMK AO2 T02560217 $,null
NYC,2023-07-04 12:51,-73.9693,40.7790,27.00,78.00,69.00,73.88,0.00,0.00,0.00,29.92,1012.30,10.00,null,FEW,FEW,null,null,2100.00,7500.00,null,null,null,null,null,null,null,null,null,78.10,KNYC 041251Z AUTO 00000KT 10SM FEW021 FEW075 26/21 A2992 RMK AO2 SLP123 T02560206 $,null
NYC,2023-07-04 13:07,-73.9693,40.7790,27.00,79.00,71.00,76.79,0.00,0.00,0.00,29.93,null,10.00,null,BKN,BKN,null,null,2100.00,7500.00,null,null,null,null,null,null,null,null,null,79.00,KNYC 041307Z AUTO 00000KT 10SM BKN021 BKN075 26/22 A2993 RMK AO2 T02610217 $,null
NYC,2023-07-04 13:51,-73.9693,40.7790,27.00,77.00,71.00,82.03,0.00,0.00,0.00,29.94,1012.80,10.00,null,BKN,OVC,null,null,2400.00,7000.00,null,null,null,null,null,null,null,null,null,77.00,KNYC 041351Z AUTO 00000KT 10SM BKN024 OVC070 25/22 A2994 RMK AO2 SLP128 T02500217 $,null
NYC,2023-07-04 14:51,-73.9693,40.7790,27.00,79.00,70.00,73.97,0.00,0.00,0.00,29.93,1012.40,10.00,null,BKN,BKN,null,null,2100.00,12000.00,null,null,null,null,null,null,null,null,null,79.00,KNYC 041451Z AUTO 00000KT 10SM BKN021 BKN120 26/21 A2993 RMK AO2 SLP124 T02610211 50002 $,null
NYC,2023-07-04 14:59,-73.9693,40.7790,27.00,79.00,71.00,76.79,0.00,0.00,T,29.93,null,9.00,null,SCT,BKN,BKN,null,2100.00,4300.00,6500.00,null,-RA,null,null,null,null,null,null,79.00,KNYC 041459Z AUTO 00000KT 9SM -RA SCT021 BKN043 BKN065 26/22 A2993 RMK AO2 RAB57 P0000 T02610217 $,null
NYC,2023-07-04 15:16,-73.9693,40.7790,27.00,77.00,72.00,84.58,220.00,3.00,0.02,29.94,null,1.75,null,FEW,BKN,OVC,null,2200.00,7000.00,10000.00,null,-RA,null,null,null,null,null,null,77.00,KNYC 041516Z AUTO 22003KT 1 3/4SM -RA FEW022 BKN070 OVC100 25/22 A2994 RMK AO2 VIS 1V5 RAB1457 P0002 T02500222 $,null
NYC,2023-07-04 15:24,-73.9693,40.7790,27.00,76.00,72.00,87.73,230.00,4.00,0.12,29.93,null,0.50,null,FEW,BKN,OVC,null,2200.00,3400.00,7500.00,null,+RA FG,null,null,null,null,null,null,75.90,KNYC 041524Z AUTO 23004KT 1/2SM +RA FG FEW022 BKN034 OVC075 24/22 A2993 RMK AO2 RAB1457 P0012 T02440222 $,null
NYC,2023-07-04 15:29,-73.9693,40.7790,27.00,75.00,72.00,90.40,260.00,4.00,0.22,29.93,null,0.25,null,BKN,BKN,OVC,null,2800.00,6000.00,7500.00,null,+RA FG,null,null,null,null,null,null,75.00,KNYC 041529Z AUTO 26004KT 1/4SM +RA FG BKN028 BKN060 OVC075 24/22 A2993 RMK AO2 RAB1457 P0022 T02390222 $,null
